id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,rollout width,104,33,26,104,352,ship,baseline,monotonic-signal,raise-signal
m002,g002,quota pressure,113,49,18,71,376,ship,edge,drag-penalty,drop-slack
m003,g003,route drift,82,76,22,47,300,ship,recovery,confidence-floor,raise-drag
m004,g004,secret scope,114,17,15,38,263,ship,negative,lane-boundary,lower-confidence
m005,g005,rollout width,98,60,38,58,242,ship,baseline,monotonic-signal,raise-signal
m006,g006,quota pressure,36,38,9,66,235,ship,edge,drag-penalty,drop-slack
m007,g007,route drift,57,46,45,31,43,hold,recovery,confidence-floor,raise-drag
m008,g008,secret scope,71,12,33,91,183,watch,negative,lane-boundary,lower-confidence
m009,g009,rollout width,47,67,11,59,291,ship,baseline,monotonic-signal,raise-signal
m010,g010,quota pressure,69,16,43,41,37,hold,edge,drag-penalty,drop-slack
m011,g011,route drift,88,10,26,80,226,ship,recovery,confidence-floor,raise-drag
m012,g012,secret scope,57,39,8,48,248,ship,negative,lane-boundary,lower-confidence
m013,g013,rollout width,54,56,25,56,207,ship,baseline,monotonic-signal,raise-signal
m014,g014,quota pressure,42,56,35,101,223,ship,edge,drag-penalty,drop-slack
m015,g015,route drift,88,75,49,85,251,ship,recovery,confidence-floor,raise-drag
m016,g016,secret scope,71,11,26,25,84,hold,negative,lane-boundary,lower-confidence
m017,g017,rollout width,119,17,19,62,301,ship,baseline,monotonic-signal,raise-signal
m018,g018,quota pressure,89,11,38,79,168,watch,edge,drag-penalty,drop-slack
m019,g019,route drift,38,62,14,92,314,ship,recovery,confidence-floor,raise-drag
m020,g020,secret scope,104,50,35,90,313,ship,negative,lane-boundary,lower-confidence
m021,g021,rollout width,105,11,30,70,222,ship,baseline,monotonic-signal,raise-signal
m022,g022,quota pressure,52,18,29,46,87,hold,edge,drag-penalty,drop-slack
m023,g023,route drift,77,76,37,50,221,ship,recovery,confidence-floor,raise-drag
m024,g024,secret scope,93,67,11,44,353,ship,negative,lane-boundary,lower-confidence
m025,g025,rollout width,114,43,45,65,219,ship,baseline,monotonic-signal,raise-signal
m026,g026,quota pressure,70,44,42,30,78,hold,edge,drag-penalty,drop-slack
m027,g027,route drift,100,64,49,103,289,ship,recovery,confidence-floor,raise-drag
m028,g028,secret scope,31,36,23,45,109,watch,negative,lane-boundary,lower-confidence
m029,g029,rollout width,97,59,36,40,212,ship,baseline,monotonic-signal,raise-signal
m030,g030,quota pressure,76,27,23,79,249,ship,edge,drag-penalty,drop-slack
m031,g031,route drift,73,65,25,60,271,ship,recovery,confidence-floor,raise-drag
m032,g032,secret scope,48,11,38,42,12,hold,negative,lane-boundary,lower-confidence
m033,g033,rollout width,75,22,28,100,254,ship,baseline,monotonic-signal,raise-signal
m034,g034,quota pressure,35,54,4,84,326,ship,edge,drag-penalty,drop-slack
m035,g035,route drift,67,54,42,37,106,watch,recovery,confidence-floor,raise-drag
m036,g036,secret scope,42,51,10,48,232,ship,negative,lane-boundary,lower-confidence
m037,g037,rollout width,86,17,20,78,262,ship,baseline,monotonic-signal,raise-signal
m038,g038,quota pressure,98,61,27,91,365,ship,edge,drag-penalty,drop-slack
m039,g039,route drift,112,32,18,102,402,ship,recovery,confidence-floor,raise-drag
m040,g040,secret scope,79,15,4,56,280,ship,negative,lane-boundary,lower-confidence
m041,g041,rollout width,119,44,23,45,301,ship,baseline,monotonic-signal,raise-signal
m042,g042,quota pressure,41,50,34,49,110,watch,edge,drag-penalty,drop-slack
m043,g043,route drift,98,72,27,56,317,ship,recovery,confidence-floor,raise-drag
m044,g044,secret scope,86,10,15,51,219,ship,negative,lane-boundary,lower-confidence
m045,g045,rollout width,92,16,14,29,204,ship,baseline,monotonic-signal,raise-signal
m046,g046,quota pressure,41,11,15,102,233,ship,edge,drag-penalty,drop-slack
m047,g047,route drift,112,27,45,57,167,watch,recovery,confidence-floor,raise-drag
m048,g048,secret scope,63,67,30,26,162,watch,negative,lane-boundary,lower-confidence
m049,g049,rollout width,51,55,27,78,233,ship,baseline,monotonic-signal,raise-signal
m050,g050,quota pressure,79,5,27,59,151,watch,edge,drag-penalty,drop-slack
m051,g051,route drift,57,34,15,54,215,ship,recovery,confidence-floor,raise-drag
m052,g052,secret scope,49,11,21,86,187,watch,negative,lane-boundary,lower-confidence
m053,g053,rollout width,102,72,8,83,474,ship,baseline,monotonic-signal,raise-signal
m054,g054,quota pressure,30,37,45,36,-19,hold,edge,drag-penalty,drop-slack
m055,g055,route drift,46,60,30,60,182,watch,recovery,confidence-floor,raise-drag
m056,g056,secret scope,58,69,13,64,317,ship,negative,lane-boundary,lower-confidence
m057,g057,rollout width,120,41,31,90,347,ship,baseline,monotonic-signal,raise-signal
m058,g058,quota pressure,53,53,20,101,314,ship,edge,drag-penalty,drop-slack
m059,g059,route drift,72,43,44,68,146,watch,recovery,confidence-floor,raise-drag
m060,g060,secret scope,41,70,5,31,259,ship,negative,lane-boundary,lower-confidence
m061,g061,rollout width,126,16,12,48,320,ship,baseline,monotonic-signal,raise-signal
m062,g062,quota pressure,114,16,38,55,180,watch,edge,drag-penalty,drop-slack
m063,g063,route drift,89,70,38,63,254,ship,recovery,confidence-floor,raise-drag
m064,g064,secret scope,107,59,8,15,322,ship,negative,lane-boundary,lower-confidence
m065,g065,rollout width,85,56,19,101,389,ship,baseline,monotonic-signal,raise-signal
m066,g066,quota pressure,108,11,5,56,325,ship,edge,drag-penalty,drop-slack
m067,g067,route drift,83,77,49,38,151,watch,recovery,confidence-floor,raise-drag
m068,g068,secret scope,30,37,41,64,57,hold,negative,lane-boundary,lower-confidence
m069,g069,rollout width,60,20,42,58,66,hold,baseline,monotonic-signal,raise-signal
m070,g070,quota pressure,65,38,23,53,197,ship,edge,drag-penalty,drop-slack
m071,g071,route drift,32,66,22,98,282,ship,recovery,confidence-floor,raise-drag
m072,g072,secret scope,63,77,12,69,358,ship,negative,lane-boundary,lower-confidence
m073,g073,rollout width,91,15,12,35,222,ship,baseline,monotonic-signal,raise-signal
m074,g074,quota pressure,51,10,35,59,65,hold,edge,drag-penalty,drop-slack
m075,g075,route drift,39,27,13,76,219,ship,recovery,confidence-floor,raise-drag
m076,g076,secret scope,36,32,35,76,113,watch,negative,lane-boundary,lower-confidence
m077,g077,rollout width,91,72,30,100,376,ship,baseline,monotonic-signal,raise-signal
m078,g078,quota pressure,65,49,8,67,322,ship,edge,drag-penalty,drop-slack
m079,g079,route drift,104,21,47,43,101,hold,recovery,confidence-floor,raise-drag
m080,g080,secret scope,83,39,16,34,232,ship,negative,lane-boundary,lower-confidence
m081,g081,rollout width,41,16,5,54,197,ship,baseline,monotonic-signal,raise-signal
m082,g082,quota pressure,98,66,22,62,342,ship,edge,drag-penalty,drop-slack
m083,g083,route drift,90,53,39,27,145,watch,recovery,confidence-floor,raise-drag
m084,g084,secret scope,46,65,39,87,201,ship,negative,lane-boundary,lower-confidence
m085,g085,rollout width,80,74,23,55,303,ship,baseline,monotonic-signal,raise-signal
m086,g086,quota pressure,87,35,16,37,238,ship,edge,drag-penalty,drop-slack
m087,g087,route drift,99,69,42,76,278,ship,recovery,confidence-floor,raise-drag
m088,g088,secret scope,64,48,4,44,292,ship,negative,lane-boundary,lower-confidence
m089,g089,rollout width,103,75,32,52,300,ship,baseline,monotonic-signal,raise-signal
m090,g090,quota pressure,113,10,27,97,305,ship,edge,drag-penalty,drop-slack
m091,g091,route drift,82,32,33,81,225,ship,recovery,confidence-floor,raise-drag
m092,g092,secret scope,70,75,27,21,197,ship,negative,lane-boundary,lower-confidence
m093,g093,rollout width,76,64,8,58,356,ship,baseline,monotonic-signal,raise-signal
m094,g094,quota pressure,42,50,42,75,124,watch,edge,drag-penalty,drop-slack
m095,g095,route drift,60,27,46,88,120,watch,recovery,confidence-floor,raise-drag
m096,g096,secret scope,117,12,39,86,235,ship,negative,lane-boundary,lower-confidence
