id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,rollout width,95,33,26,104,334,ship,baseline,monotonic-signal
g002,quota pressure,113,60,18,71,398,ship,edge,drag-penalty
g003,route drift,82,76,15,47,335,ship,recovery,confidence-floor
g004,secret scope,114,17,15,51,289,ship,negative,lane-boundary
g005,rollout width,89,60,38,58,224,ship,baseline,monotonic-signal
g006,quota pressure,36,49,9,66,257,ship,edge,drag-penalty
g007,route drift,57,46,38,31,78,hold,recovery,confidence-floor
g008,secret scope,71,12,33,104,209,ship,negative,lane-boundary
g009,rollout width,38,67,11,59,273,ship,baseline,monotonic-signal
g010,quota pressure,69,27,43,41,59,hold,edge,drag-penalty
g011,route drift,88,10,19,80,261,ship,recovery,confidence-floor
g012,secret scope,57,39,8,61,274,ship,negative,lane-boundary
g013,rollout width,45,56,25,56,189,watch,baseline,monotonic-signal
g014,quota pressure,42,67,35,101,245,ship,edge,drag-penalty
g015,route drift,88,75,42,85,286,ship,recovery,confidence-floor
g016,secret scope,71,11,26,38,110,watch,negative,lane-boundary
g017,rollout width,110,17,19,62,283,ship,baseline,monotonic-signal
g018,quota pressure,89,22,38,79,190,watch,edge,drag-penalty
g019,route drift,38,62,7,92,349,ship,recovery,confidence-floor
g020,secret scope,104,50,35,103,339,ship,negative,lane-boundary
g021,rollout width,96,11,30,70,204,ship,baseline,monotonic-signal
g022,quota pressure,52,29,29,46,109,watch,edge,drag-penalty
g023,route drift,77,76,30,50,256,ship,recovery,confidence-floor
g024,secret scope,93,67,11,57,379,ship,negative,lane-boundary
g025,rollout width,105,43,45,65,201,ship,baseline,monotonic-signal
g026,quota pressure,70,55,42,30,100,hold,edge,drag-penalty
g027,route drift,100,64,42,103,324,ship,recovery,confidence-floor
g028,secret scope,31,36,23,58,135,watch,negative,lane-boundary
g029,rollout width,88,59,36,40,194,watch,baseline,monotonic-signal
g030,quota pressure,76,38,23,79,271,ship,edge,drag-penalty
g031,route drift,73,65,18,60,306,ship,recovery,confidence-floor
g032,secret scope,48,11,38,55,38,hold,negative,lane-boundary
g033,rollout width,66,22,28,100,236,ship,baseline,monotonic-signal
g034,quota pressure,35,65,4,84,348,ship,edge,drag-penalty
g035,route drift,67,54,35,37,141,watch,recovery,confidence-floor
g036,secret scope,42,51,10,61,258,ship,negative,lane-boundary
g037,rollout width,77,17,20,78,244,ship,baseline,monotonic-signal
g038,quota pressure,98,72,27,91,387,ship,edge,drag-penalty
g039,route drift,112,32,11,102,437,ship,recovery,confidence-floor
g040,secret scope,79,15,4,69,306,ship,negative,lane-boundary
g041,rollout width,110,44,23,45,283,ship,baseline,monotonic-signal
g042,quota pressure,41,61,34,49,132,watch,edge,drag-penalty
g043,route drift,98,72,20,56,352,ship,recovery,confidence-floor
g044,secret scope,86,10,15,64,245,ship,negative,lane-boundary
g045,rollout width,83,16,14,29,186,watch,baseline,monotonic-signal
g046,quota pressure,41,22,15,102,255,ship,edge,drag-penalty
g047,route drift,112,27,38,57,202,ship,recovery,confidence-floor
g048,secret scope,63,67,30,39,188,watch,negative,lane-boundary
g049,rollout width,42,55,27,78,215,ship,baseline,monotonic-signal
g050,quota pressure,79,16,27,59,173,watch,edge,drag-penalty
g051,route drift,57,34,8,54,250,ship,recovery,confidence-floor
g052,secret scope,49,11,21,99,213,ship,negative,lane-boundary
g053,rollout width,93,72,8,83,456,ship,baseline,monotonic-signal
g054,quota pressure,30,48,45,36,3,hold,edge,drag-penalty
g055,route drift,46,60,23,60,217,ship,recovery,confidence-floor
g056,secret scope,58,69,13,77,343,ship,negative,lane-boundary
g057,rollout width,111,41,31,90,329,ship,baseline,monotonic-signal
g058,quota pressure,53,64,20,101,336,ship,edge,drag-penalty
g059,route drift,72,43,37,68,181,watch,recovery,confidence-floor
g060,secret scope,41,70,5,44,285,ship,negative,lane-boundary
g061,rollout width,117,16,12,48,302,ship,baseline,monotonic-signal
